-0.472991	-0.876953	0.000000	0.000000	0.000000	-0.000000	-0.472420	-0.876617	0.000000	-0.000503	-1.711531	-0.790533	
-0.472991	-0.876953	-0.000000	-0.000000	-0.000000	-0.000000	-0.472420	-0.876619	0.000000	-0.000754	-1.711531	-0.779977	
-0.472991	-0.876953	-0.000000	-0.000000	-0.000000	-0.000000	-0.472420	-0.876617	0.000000	-0.000126	-1.711531	-0.801842	
-0.472991	-0.876953	-0.000000	-0.000000	-0.000000	-0.000000	-0.472420	-0.876616	0.000000	0.000503	-1.711531	-0.823708	
-0.472991	-0.876953	-0.000000	-0.000000	-0.000000	-0.000000	-0.472420	-0.876617	0.000000	0.000503	-1.711531	-0.820692	
-0.472991	-0.876953	-0.000000	-0.000000	-0.000000	-0.000000	-0.472420	-0.876619	0.000000	-0.000503	-1.711531	-0.787517	
-0.472991	-0.876953	-0.000000	-0.000000	0.000000	0.000000	-0.472420	-0.876619	0.000000	-0.000880	-1.711531	-0.776207	
-0.472991	-0.876953	-0.000000	-0.000000	0.000000	0.000000	-0.472420	-0.876617	0.000000	0.000000	-1.711531	-0.805612	
-0.472991	-0.876953	-0.000000	-0.000000	0.000000	0.000000	-0.472420	-0.876616	0.000000	0.000880	-1.711531	-0.835018	
-0.472991	-0.876953	-0.000000	-0.000000	0.000000	0.000000	-0.472420	-0.876616	0.000000	0.000880	-1.711531	-0.835018	
-0.472991	-0.876953	0.000000	-0.000000	0.000000	0.000000	-0.472420	-0.876617	0.000000	0.000000	-1.711531	-0.805612	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472420	-0.876617	0.000000	-0.000503	-1.711531	-0.790533	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472420	-0.876616	0.000000	0.000000	-1.711531	-0.808628	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472420	-0.876616	0.000000	0.000503	-1.711531	-0.823708	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472420	-0.876617	0.000000	0.000000	-1.711531	-0.805612	
-0.472991	-0.876953	0.000000	0.000000	-0.000000	-0.000000	-0.472420	-0.876617	0.000000	-0.000503	-1.711531	-0.790533	
-0.472991	-0.876953	0.000000	0.000000	-0.000000	-0.000000	-0.472419	-0.876617	0.000377	-0.000377	-1.726611	-0.794303	
-0.472991	-0.876953	0.000000	0.000000	-0.000000	-0.000000	-0.472419	-0.876617	0.000503	0.000000	-1.730381	-0.805612	
-0.472991	-0.876953	0.000000	0.000000	-0.000000	-0.000000	-0.472419	-0.876616	0.000377	0.000377	-1.726611	-0.819938	
-0.472991	-0.876953	0.000000	0.000000	-0.000000	-0.000000	-0.472420	-0.876617	-0.000377	0.000126	-1.700221	-0.809382	
-0.472991	-0.876953	-0.000000	0.000000	-0.000000	-0.000000	-0.472420	-0.876617	-0.000503	-0.000126	-1.696452	-0.801842	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472420	-0.876617	-0.000377	-0.000377	-1.700221	-0.794303	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472420	-0.876617	0.000000	0.000000	-1.711531	-0.805612	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472420	-0.876617	0.000000	0.000000	-1.711531	-0.805612	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472420	-0.876616	0.000000	0.000377	-1.711531	-0.819938	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472420	-0.876617	0.000000	0.000126	-1.711531	-0.809382	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472420	-0.876617	0.000000	-0.000126	-1.711531	-0.801842	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472420	-0.876617	0.000000	-0.000377	-1.711531	-0.794303	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472420	-0.876617	0.000000	0.000000	-1.711531	-0.805612	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472420	-0.876617	0.000000	0.000000	-1.711531	-0.805612	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472420	-0.876617	0.000000	0.000000	-1.711531	-0.805612	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472420	-0.876617	0.000000	0.000000	-1.711531	-0.805612	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472420	-0.876617	0.000000	0.000000	-1.711531	-0.805612	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472420	-0.876617	0.000000	0.000000	-1.711531	-0.805612	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472420	-0.876617	0.000000	0.000000	-1.711531	-0.805612	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472420	-0.876616	0.000000	0.000377	-1.711531	-0.819938	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472420	-0.876617	0.000000	0.000126	-1.711531	-0.809382	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472420	-0.876617	0.000000	-0.000126	-1.711531	-0.801842	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472420	-0.876617	0.000000	-0.000377	-1.711531	-0.794303	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472420	-0.876616	0.000000	0.000377	-1.711531	-0.819938	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472420	-0.876617	0.000000	0.000126	-1.711531	-0.809382	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472420	-0.876619	0.000000	-0.000503	-1.711531	-0.787517	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472420	-0.876619	0.000000	-0.000880	-1.711531	-0.776207	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472420	-0.876617	0.000000	0.000000	-1.711531	-0.805612	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472420	-0.876617	0.000000	0.000503	-1.711531	-0.820692	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472420	-0.876617	0.000000	0.000377	-1.711531	-0.816922	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472420	-0.876617	0.000000	0.000000	-1.711531	-0.805612	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472420	-0.876617	0.000000	0.000000	-1.711531	-0.805612	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472420	-0.876616	0.000000	0.000377	-1.711531	-0.819938	
-0.472991	-0.876953	0.000000	0.000000	0.000000	0.000000	-0.472419	-0.876616	0.000377	0.000503	-1.726611	-0.823708	
-0.472991	-0.876953	0.000000	0.000000	0.000001	0.000000	-0.472419	-0.876616	0.000503	0.000377	-1.730381	-0.819938	
-0.472991	-0.876953	0.000000	0.000000	0.000001	0.000000	-0.472419	-0.876617	0.000377	-0.000377	-1.726611	-0.794303	
-0.472991	-0.876953	0.000000	0.000000	0.000001	0.000000	-0.472419	-0.876617	0.000000	-0.000503	-1.715301	-0.790533	
-0.472991	-0.876953	0.000000	0.000000	0.000001	0.000000	-0.472419	-0.876616	0.000000	0.000000	-1.715301	-0.808628	
-0.472991	-0.876953	0.000000	0.000000	0.000001	0.000000	-0.472420	-0.876616	-0.000377	0.000503	-1.700221	-0.823708	
-0.472991	-0.876953	0.000000	0.000000	0.000001	0.000000	-0.472420	-0.876617	-0.000503	0.000000	-1.696452	-0.805612	
-0.472991	-0.876953	0.000000	0.000000	0.000001	0.000000	-0.472420	-0.876617	-0.000377	-0.000503	-1.700221	-0.790533	
-0.472991	-0.876953	0.000000	0.000000	0.000001	0.000000	-0.472419	-0.876617	0.000377	-0.000377	-1.726611	-0.794303	
-0.472991	-0.876953	0.000000	0.000000	0.000001	0.000000	-0.472419	-0.876616	0.000503	0.000377	-1.730381	-0.819938	
-0.472991	-0.876953	0.000000	0.000000	0.000001	0.000000	-0.472420	-0.876617	0.000000	0.000126	-1.711531	-0.809382	
-0.472991	-0.876953	0.000000	0.000000	0.000001	0.000000	-0.472420	-0.876617	-0.000503	-0.000126	-1.696451	-0.801842	
-0.472991	-0.876953	0.000000	0.000000	0.000001	0.000000	-0.472420	-0.876617	-0.000377	-0.000377	-1.700221	-0.794303	
-0.472991	-0.876953	0.000000	0.000000	0.000002	0.000001	-0.472420	-0.876616	0.000000	0.000377	-1.711531	-0.819938	
-0.472991	-0.876953	0.000000	0.000000	0.000002	0.000001	-0.472420	-0.876617	0.000000	0.000126	-1.711531	-0.809382	
-0.472991	-0.876953	0.000000	0.000000	0.000002	0.000001	-0.472420	-0.876617	0.000000	-0.000126	-1.711531	-0.801842	
-0.472991	-0.876953	0.000000	0.000000	0.000002	0.000001	-0.472421	-0.876617	-0.000377	-0.000377	-1.696451	-0.794302	
-0.472991	-0.876953	0.000000	0.000000	0.000002	0.000001	-0.472420	-0.876617	-0.000126	0.000000	-1.707761	-0.805612	
-0.472991	-0.876953	0.000000	0.000000	0.000002	0.000001	-0.472420	-0.876617	0.000126	0.000000	-1.715300	-0.805612	
-0.472991	-0.876953	0.000000	0.000000	0.000002	0.000001	-0.472420	-0.876617	0.000377	0.000000	-1.722840	-0.805612	
-0.472991	-0.876953	0.000000	0.000000	0.000003	0.000001	-0.472420	-0.876617	0.000000	0.000000	-1.711531	-0.805612	
-0.472991	-0.876953	0.000000	0.000000	0.000003	0.000001	-0.472420	-0.876617	0.000000	0.000000	-1.711530	-0.805612	
-0.472991	-0.876953	0.000000	0.000000	0.000003	0.000001	-0.472420	-0.876617	0.000000	0.000000	-1.711530	-0.805612	
-0.472991	-0.876953	0.000000	0.000000	0.000003	0.000001	-0.472420	-0.876616	0.000000	0.000377	-1.711530	-0.819938	
-0.472991	-0.876953	0.000000	0.000000	0.000003	0.000001	-0.472420	-0.876617	0.000000	0.000126	-1.711530	-0.809382	
-0.472991	-0.876953	0.000000	0.000000	0.000004	0.000001	-0.472420	-0.876617	0.000000	-0.000126	-1.711530	-0.801842	
-0.472991	-0.876953	0.000000	0.000000	0.000004	0.000001	-0.472420	-0.876617	0.000000	-0.000377	-1.711530	-0.794302	
-0.472991	-0.876953	0.000000	0.000000	0.000004	0.000001	-0.472420	-0.876617	0.000000	0.000000	-1.711530	-0.805612	
-0.472991	-0.876953	0.000000	0.000000	0.000004	0.000001	-0.472420	-0.876617	0.000000	0.000000	-1.711529	-0.805612	
-0.472991	-0.876953	0.000000	0.000000	0.000005	0.000002	-0.472420	-0.876617	0.000000	0.000000	-1.711529	-0.805612	
-0.472991	-0.876953	0.000000	0.000000	0.000005	0.000002	-0.472420	-0.876617	0.000000	0.000000	-1.711529	-0.805612	
-0.472991	-0.876953	0.000000	0.000000	0.000005	0.000002	-0.472420	-0.876617	0.000000	0.000000	-1.711529	-0.805612	
-0.472991	-0.876953	0.000000	0.000000	0.000006	0.000002	-0.472420	-0.876616	0.000000	0.000377	-1.711528	-0.819937	
-0.472991	-0.876953	0.000000	0.000000	0.000006	0.000002	-0.472420	-0.876616	0.000000	0.000503	-1.711528	-0.823707	
-0.472991	-0.876953	0.000000	0.000000	0.000006	0.000002	-0.472420	-0.876619	0.000000	-0.000377	-1.711528	-0.791286	
-0.472991	-0.876953	0.000000	0.000000	0.000007	0.000002	-0.472420	-0.876619	0.000000	-0.001005	-1.711528	-0.772436	
-0.472991	-0.876953	0.000000	0.000000	0.000007	0.000002	-0.472420	-0.876617	0.000000	-0.000377	-1.711528	-0.794302	
-0.472991	-0.876953	0.000000	0.000000	0.000008	0.000002	-0.472421	-0.876617	-0.000377	0.000503	-1.696448	-0.820691	
