2024-04-26	17:15:01.449	[IPS650_G50]	0	0	
2024-04-26	17:15:01.465	[IPS650_G50]	0	0	
2024-04-26	17:15:01.476	[IPS650_G50]	-118	122	
2024-04-26	17:15:01.477	[IPS650_G50]	-179	185	
2024-04-26	17:15:01.478	[IPS650_G50]	-353	365	
2024-04-26	17:15:01.479	[IPS650_G50]	-468	485	
2024-04-26	17:15:01.480	[IPS650_G50]	-606	629	
2024-04-26	17:15:01.481	[IPS650_G50]	-606	629	
2024-04-26	17:15:01.482	[IPS650_G50]	-606	629	
2024-04-26	17:15:01.483	[IPS650_G50]	-606	629	
2024-04-26	17:15:01.484	[IPS650_G50]	-606	629	
2024-04-26	17:15:01.485	[IPS650_G50]	-606	629	
2024-04-26	17:15:01.486	[IPS650_G50]	-606	629	
2024-04-26	17:15:01.487	[IPS650_G50]	-606	629	
2024-04-26	17:15:01.488	[IPS650_G50]	-606	629	
2024-04-26	17:15:01.489	[IPS650_G50]	-606	629	
2024-04-26	17:15:01.490	[IPS650_G50]	-606	629	
2024-04-26	17:15:01.491	[IPS650_G50]	-606	629	
2024-04-26	17:15:01.492	[IPS650_G50]	-606	629	
2024-04-26	17:15:01.493	[IPS650_G50]	-606	629	
2024-04-26	17:15:01.494	[IPS650_G50]	-606	629	
2024-04-26	17:15:01.495	[IPS650_G50]	-606	629	
2024-04-26	17:15:01.496	[IPS650_G50]	-606	629	
2024-04-26	17:15:01.497	[IPS650_G50]	-1826	1896	
2024-04-26	17:15:01.498	[IPS650_G50]	-1826	1896	
2024-04-26	17:15:01.499	[IPS650_G50]	-2392	2487	
2024-04-26	17:15:01.500	[IPS650_G50]	-2984	3102	
2024-04-26	17:15:01.501	[IPS650_G50]	-3598	3742	
2024-04-26	17:15:01.502	[IPS650_G50]	-4237	4408	
2024-04-26	17:15:01.503	[IPS650_G50]	-5592	5814	
2024-04-26	17:15:01.504	[IPS650_G50]	-6291	6541	
2024-04-26	17:15:01.505	[IPS650_G50]	-7003	7282	
2024-04-26	17:15:01.506	[IPS650_G50]	-7728	8027	
2024-04-26	17:15:01.507	[IPS650_G50]	-8441	8783	
2024-04-26	17:15:01.508	[IPS650_G50]	-9177	9553	
